Age,Ranking,Name,Nationality,Image,ClubShortName,ClubImage,Unnamed: 8,ClubName,ClubNation,ClubNation(S),Position2,FamilyName2,MinutesPlayed,YellowCard,RedCard,Goals,Assists,Clean,TournamentPlayed,GameStarted,SubstituteAppearance,MinutesPlayed2,Pen,PenSaves,TouchesP90,OffsideP90,RecovP90,LastManTackles,CrossesP90,SavesP90,GoalConP90,FouledP90,FoulsP90,InterceptP90,ClearP90,ShotsP90,TargetsP90,LongBallsP90,FinalThirdP90,PossLostP90,BlockedP90,ErrGoal,ErrChance,PassP90,PassComp%,DribblesP90,MOM,AvgRating,Decisive,First,Nationality(S),ProfileWeb,ClubProfileWeb,NationProfile,Conceded,FamilyName,Position,posNr,Position(S),GoalP90,NonPenGoalP90,ShotAcc%,ConvRate%,AssP90,G+A,ContP90,NonPenContP90,ContSpread,BChances,TacklesWon%,AerialsWon%,DuelsWon%,H,A,fifa_name
22,79.0,Christian Pulisic,United States,https://www.sportsbase.io/images/people/90203.png,Chelsea,https://www.sportsbase.io/images/clubs/471.png,58.33,Chelsea FC,England,GB,"AM,<BR />W (L)",Pulisic,1727,0,0,9,4,5,25,19,6,1727.0,0.0,0.0,59.3,0.15,4.17,,1.77,0.0,1.46,1.57,0.68,0.37,0.37,3.29,1.36,2.03,15.84,17.61,0.78,0,0,34.55,79.94,2.76,2.0,6.8,2.0,2.0,US,https://www.footballcritic.com/christian-pulisic/profile/90203,https://www.footballcritic.com/chelsea-fc/squad/471,https://www.footballcritic.com/united-states/area-info/203,28,Pulisic,Winger,7,"AM,&nbsp;W&nbsp;(L)",0.47,0.47,41.27,14.29,0.21,13.0,0.68,0.68,45.45,6,54.0,28.0,40.0,2.0,7.0,C. Pulisic
22,55.0,Axel Tuanzebe,England,https://www.sportsbase.io/images/people/91784.png,Man Utd,https://www.sportsbase.io/images/clubs/475.png,0.0,Manchester United FC,England,GB,D (CR),Tuanzebe,186,0,0,0,0,1,5,2,3,276.0,0.0,0.0,56.74,0.0,4.89,,0.32,0.0,0.98,0.98,0.98,1.63,1.31,0.0,0.0,2.61,7.5,7.17,0.0,1,0,42.07,89.15,0.0,0.0,6.2,0.0,0.0,GB,https://www.footballcritic.com/axel-tuanzebe/profile/91784,https://www.footballcritic.com/manchester-united-fc/squad/475,https://www.footballcritic.com/england/area-info/68,3,Tuanzebe,Defender,2,D&nbsp;(CR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,14.0,26.0,0.0,0.0,A. Tuanzebe
24,85.0,Çağlar Söyüncü,Turkey,https://www.sportsbase.io/images/people/93336.png,Leicester City,https://www.sportsbase.io/images/clubs/489.png,11.76,Leicester City FC,England,GB,D (C),Söyüncü,3037,4,1,1,1,12,34,34,0,3036.0,0.0,0.0,81.29,0.03,5.81,,0.12,0.0,0.98,0.59,0.86,1.28,4.33,0.5,0.14,6.32,5.61,8.27,0.0,0,1,67.94,89.7,0.5,1.0,7.0,1.0,1.0,TR,https://www.footballcritic.com/caclar-soyuncu/profile/93336,https://www.footballcritic.com/leicester-city-fc/squad/489,https://www.footballcritic.com/turkey/area-info/196,33,Soyuncu,Defender,2,D&nbsp;(C),0.03,0.03,29.41,5.88,0.03,2.0,0.06,0.06,5.88,0,66.0,61.0,63.0,0.0,1.0,Ç. Söyüncü
23,62.0,Arnaut Danjuma,Netherlands,https://www.sportsbase.io/images/people/93897.png,Bournemouth,https://www.sportsbase.io/images/clubs/2169.png,0.0,AFC Bournemouth,England,GB,"W,<BR />DM (L)",Danjuma,626,0,0,0,0,2,14,6,8,628.0,0.0,0.0,48.87,0.72,4.16,,1.29,0.0,1.72,0.72,0.0,1.14,0.43,1.86,0.58,1.43,10.04,14.05,0.29,0,1,30.95,80.56,3.01,0.0,5.9,0.0,0.0,NL,https://www.footballcritic.com/arnaut-danjuma/profile/93897,https://www.footballcritic.com/afc-bournemouth/squad/2169,https://www.footballcritic.com/netherlands/area-info/138,12,Groeneveld Danjuma,Winger,7,"W,&nbsp;DM&nbsp;(L)",0.0,0.0,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0,50.0,16.0,41.0,0.0,0.0,A. Danjuma
23,81.0,Dean Henderson,England,https://www.sportsbase.io/images/people/93898.png,Sheffield Utd,https://www.sportsbase.io/images/clubs/480.png,0.0,Sheffield United FC,England,GB,GK,Henderson,3240,2,0,0,0,13,36,36,0,3240.0,0.0,1.0,33.39,0.0,9.08,,0.0,2.69,0.92,0.05,0.0,0.0,0.77,0.03,0.0,23.72,11.25,16.67,0.03,1,0,25.97,36.68,0.0,2.0,6.5,0.0,0.0,GB,https://www.footballcritic.com/dean-henderson/profile/93898,https://www.footballcritic.com/sheffield-united-fc/squad/480,https://www.footballcritic.com/england/area-info/68,33,Henderson,Goalkeeper,1,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,100.0,,0.0,0.0,D. Henderson
23,77.0,Issa Diop,France,https://www.sportsbase.io/images/people/94139.png,West Ham,https://www.sportsbase.io/images/clubs/496.png,14.29,West Ham United FC,England,GB,D (C),Diop,2766,8,0,3,1,5,32,31,1,2766.0,0.0,0.0,43.51,0.04,4.75,1.0,0.04,0.0,1.76,0.36,1.01,1.49,5.24,0.49,0.23,5.3,4.49,7.61,0.04,1,1,31.53,77.81,0.13,0.0,6.3,0.0,2.0,FR,https://www.footballcritic.com/issa-diop/profile/94139,https://www.footballcritic.com/west-ham-united-fc/squad/496,https://www.footballcritic.com/france/area-info/76,54,Diop,Defender,2,D&nbsp;(C),0.1,0.1,46.67,20.0,0.04,4.0,0.13,0.13,12.9,2,57.0,67.0,60.0,2.0,1.0,I. Diop
22,76.0,Ismaïla Sarr,Senegal,https://www.sportsbase.io/images/people/94797.png,Watford,https://www.sportsbase.io/images/clubs/511.png,30.0,Watford FC,England,GB,"AM,<BR />M (R)",Sarr,2030,1,0,5,4,7,28,22,6,2029.0,0.0,0.0,44.32,0.53,5.27,,4.3,0.0,1.55,2.09,0.97,0.67,0.31,1.95,0.58,0.4,10.86,15.75,0.62,0,0,21.65,81.56,1.95,1.0,6.4,2.0,3.0,SN,https://www.footballcritic.com/ismaila-sarr/profile/94797,https://www.footballcritic.com/watford-fc/squad/511,https://www.footballcritic.com/senegal/area-info/166,35,Sarr,Winger,7,"AM,&nbsp;M&nbsp;(R)",0.23,0.23,29.55,11.36,0.18,9.0,0.4,0.4,33.33,8,70.0,30.0,39.0,4.0,1.0,I. Sarr
24,79.0,Yves Bissouma,Mali,https://www.sportsbase.io/images/people/94878.png,Brighton,https://www.sportsbase.io/images/clubs/510.png,14.29,Brighton & Hove Albion FC,England,GB,"M,<BR />DM (C)",Bissouma,1263,4,0,1,0,7,22,15,7,1261.0,0.0,0.0,64.16,0.0,7.5,,0.43,0.0,1.29,1.07,2.21,1.57,1.57,1.14,0.5,4.28,12.06,12.56,0.14,0,0,43.33,85.01,2.43,3.0,6.7,0.0,1.0,ML,https://www.footballcritic.com/yves-bissouma/profile/94878,https://www.footballcritic.com/brighton-hove-albion-fc/squad/510,https://www.footballcritic.com/mali/area-info/125,18,Bissouma,Midfielder,5,"M,&nbsp;DM&nbsp;(C)",0.07,0.07,43.75,6.25,0.0,1.0,0.07,0.07,7.69,0,80.0,55.0,51.0,0.0,1.0,Y. Bissouma
21,77.0,Mason Mount,England,https://www.sportsbase.io/images/people/94973.png,Chelsea,https://www.sportsbase.io/images/clubs/471.png,37.5,Chelsea FC,England,GB,"AM,<BR />M (C)",Mount,2874,3,0,7,5,8,37,32,5,2874.0,0.0,0.0,58.28,0.13,4.38,,4.23,0.0,1.38,1.19,1.16,0.47,0.53,2.44,0.91,1.29,18.29,14.31,0.87,0,0,38.48,85.44,1.25,2.0,6.6,4.0,3.0,GB,https://www.footballcritic.com/mason-mount/profile/94973,https://www.footballcritic.com/chelsea-fc/squad/471,https://www.footballcritic.com/england/area-info/68,44,Mount,Attacking midfielder,6,"AM,&nbsp;M&nbsp;(C)",0.22,0.22,37.18,8.97,0.15,12.0,0.38,0.38,31.25,9,44.0,16.0,38.0,4.0,3.0,M. Mount
23,79.0,Scott McTominay,Scotland,https://www.sportsbase.io/images/people/95053.png,Man Utd,https://www.sportsbase.io/images/clubs/475.png,18.18,Manchester United FC,England,GB,"DM,<BR />M (C)",McTominay,1772,2,0,4,1,9,27,20,7,1771.0,0.0,0.0,71.7,0.0,7.22,,0.71,0.0,1.02,2.69,1.83,1.67,1.63,1.48,0.5,5.44,13.73,14.59,0.61,1,1,50.77,80.98,1.63,0.0,6.8,1.0,2.0,S1,https://www.footballcritic.com/scott-mctominay/profile/95053,https://www.footballcritic.com/manchester-united-fc/squad/475,https://www.footballcritic.com/scotland/area-info/165,20,McTominay,Defensive midfielder,4,"DM,&nbsp;M&nbsp;(C)",0.21,0.21,34.48,13.79,0.05,5.0,0.25,0.25,25.0,2,53.0,58.0,58.0,3.0,1.0,S. McTominay
20,64.0,Moise Kean,Italy,https://www.sportsbase.io/images/people/95129.png,Everton,https://www.sportsbase.io/images/clubs/473.png,33.33,Everton FC,England,GB,S (C),Kean,835,1,0,2,2,7,29,6,23,835.0,0.0,0.0,34.81,0.43,3.45,,1.3,0.0,1.62,1.19,2.91,0.65,0.11,3.23,1.4,0.65,6.69,12.61,0.54,0,1,13.58,76.19,2.69,0.0,6.0,0.0,1.0,IT,https://www.footballcritic.com/moise-kean/profile/95129,https://www.footballcritic.com/everton-fc/squad/473,https://www.footballcritic.com/italy/area-info/100,15,Kean,Striker,8,S&nbsp;(C),0.22,0.22,43.33,6.67,0.22,4.0,0.43,0.43,57.14,5,100.0,29.0,35.0,2.0,0.0,M. Kean
21,,Nathan Tella,England,https://www.sportsbase.io/images/people/95393.png,Southampton,https://www.sportsbase.io/images/clubs/506.png,,Southampton FC,England,GB,AM (R),Tella,2,0,0,0,0,1,1,0,1,,0.0,0.0,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0,0.0,GB,https://www.footballcritic.com/nathan-tella/profile/95393,https://www.footballcritic.com/southampton-fc/squad/506,https://www.footballcritic.com/england/area-info/68,0,Tella,Winger,7,AM&nbsp;(R),,,,,,,,,,0,,,,0.0,0.0,N. Tella
20,65.0,Emile Smith-Rowe,England,https://www.sportsbase.io/images/people/95395.png,Arsenal,https://www.sportsbase.io/images/clubs/467.png,0.0,Arsenal FC,England,GB,AM (CR),Smith-Rowe,97,0,0,0,0,1,2,1,1,97.0,0.0,0.0,47.32,0.0,4.64,,0.93,0.0,0.0,0.93,0.0,0.93,1.85,0.0,0.0,0.93,11.13,11.13,0.0,0,0,32.47,85.71,1.85,0.0,5.8,0.0,0.0,GB,https://www.footballcritic.com/emile-smith-rowe/profile/95395,https://www.footballcritic.com/arsenal-fc/squad/467,https://www.footballcritic.com/england/area-info/68,0,Smith-Rowe,Attacking midfielder,6,AM&nbsp;(CR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,,,0.0,0.0,E. Smith-Rowe
21,66.0,Eddie Nketiah,England,https://www.sportsbase.io/images/people/95397.png,Arsenal,https://www.sportsbase.io/images/clubs/467.png,25.0,Arsenal FC,England,GB,S (C),Nketiah,633,0,1,2,0,6,13,7,6,632.0,0.0,0.0,35.75,0.42,2.13,,0.14,0.0,1.14,1.42,2.28,0.14,0.71,2.13,0.71,0.57,7.41,11.25,0.29,0,0,19.94,75.71,1.14,0.0,6.2,1.0,1.0,GB,https://www.footballcritic.com/eddie-nketiah/profile/95397,https://www.footballcritic.com/arsenal-fc/squad/467,https://www.footballcritic.com/england/area-info/68,8,Nketiah,Striker,8,S&nbsp;(C),0.29,0.29,33.33,13.33,0.0,2.0,0.29,0.29,28.57,1,71.0,46.0,39.0,1.0,1.0,E. Nketiah
20,67.0,Reiss Nelson,England,https://www.sportsbase.io/images/people/95398.png,Arsenal,https://www.sportsbase.io/images/clubs/467.png,0.0,Arsenal FC,England,GB,AM (RL),Nelson,627,1,0,1,0,5,17,7,10,626.0,0.0,0.0,50.61,0.58,4.17,,3.74,0.0,1.01,1.15,1.15,0.43,0.43,1.58,0.58,1.87,11.65,12.8,0.72,0,0,28.9,86.07,2.45,0.0,6.1,1.0,0.0,GB,https://www.footballcritic.com/reiss-nelson/profile/95398,https://www.footballcritic.com/arsenal-fc/squad/467,https://www.footballcritic.com/england/area-info/68,7,Nelson,Winger,7,AM&nbsp;(RL),0.14,0.14,36.36,9.09,0.0,1.0,0.14,0.14,16.67,0,73.0,0.0,42.0,1.0,0.0,R. Nelson
21,68.0,Joe Willock,England,https://www.sportsbase.io/images/people/95399.png,Arsenal,https://www.sportsbase.io/images/clubs/467.png,33.33,Arsenal FC,England,GB,"AM,<BR />DM (C)",Willock,843,2,0,1,1,8,29,8,21,841.0,0.0,0.0,58.97,0.0,6.74,,0.75,0.0,1.71,1.4,1.07,0.32,0.86,1.6,0.53,2.57,14.77,14.02,0.32,0,1,36.81,82.27,2.25,0.0,6.1,0.0,0.0,GB,https://www.footballcritic.com/joe-willock/profile/95399,https://www.footballcritic.com/arsenal-fc/squad/467,https://www.footballcritic.com/england/area-info/68,16,Willock,Attacking midfielder,6,"AM,&nbsp;DM&nbsp;(C)",0.11,0.11,33.33,6.67,0.11,2.0,0.22,0.22,25.0,1,65.0,41.0,52.0,0.0,1.0,J. Willock
24,60.0,Angus Gunn,England,https://www.sportsbase.io/images/people/96062.png,Southampton,https://www.sportsbase.io/images/clubs/506.png,0.0,Southampton FC,England,GB,GK,Gunn,900,0,0,0,0,2,10,10,0,900.0,0.0,0.0,29.9,0.0,6.8,,0.0,3.0,2.5,0.2,0.0,0.0,0.3,0.0,0.0,18.7,4.5,14.3,0.0,0,0,23.1,38.1,0.0,1.0,6.1,0.0,0.0,GB,https://www.footballcritic.com/angus-gunn/profile/96062,https://www.footballcritic.com/southampton-fc/squad/506,https://www.footballcritic.com/england/area-info/68,25,Gunn,Goalkeeper,1,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,71.0,0.0,0.0,A. Gunn
24,85.0,Rodri,Spain,https://www.sportsbase.io/images/people/97027.png,Man City,https://www.sportsbase.io/images/clubs/464.png,18.75,Manchester City FC,England,GB,"M,<BR />DM (C)",Rodrigo Hernández,2488,8,0,3,2,16,35,29,6,2486.0,0.0,0.0,104.77,0.0,8.25,,0.29,0.0,0.98,1.16,1.56,1.02,1.23,0.87,0.32,7.86,22.12,8.76,0.14,0,0,92.61,92.89,1.05,2.0,7.4,1.0,1.0,ES,https://www.footballcritic.com/rodri/profile/97027,https://www.footballcritic.com/manchester-city-fc/squad/464,https://www.footballcritic.com/spain/area-info/176,27,Hernandez Cascante,Midfielder,5,"M,&nbsp;DM&nbsp;(C)",0.11,0.11,37.5,12.5,0.07,5.0,0.18,0.18,18.52,2,62.0,65.0,55.0,1.0,2.0,
22,74.0,Ezri Konsa,England,https://www.footballcritic.com/images/no_player4.png,Aston Villa,https://www.sportsbase.io/images/clubs/461.png,9.09,Aston Villa FC,England,GB,D (RC),Konsa,2043,3,0,1,2,5,25,24,1,2042.0,0.0,0.0,49.85,0.05,4.37,,0.58,0.0,1.72,1.41,0.75,0.93,2.78,0.49,0.18,5.46,5.99,9.69,0.14,1,2,33.98,77.82,0.26,0.0,6.1,0.0,1.0,GB,https://www.footballcritic.com/ezri-konsa/profile/97126,https://www.footballcritic.com/aston-villa-fc/squad/461,https://www.footballcritic.com/england/area-info/68,39,Konsa Ngoyo,Full back,3,D&nbsp;(RC),0.05,0.05,36.36,9.09,0.09,3.0,0.14,0.14,13.04,2,56.0,52.0,57.0,0.0,1.0,E. Konsa
22,,James Justin,England,https://www.sportsbase.io/images/people/97127.png,Leicester City,https://www.sportsbase.io/images/clubs/489.png,0.0,Leicester City FC,England,GB,D (LR),Justin,1010,1,0,0,1,5,13,11,2,1010.0,0.0,0.0,87.51,0.09,5.44,,3.38,0.0,1.25,1.78,0.71,0.8,2.14,0.62,0.0,5.35,16.93,17.2,0.09,0,0,59.26,82.56,0.71,1.0,6.5,0.0,0.0,GB,https://www.footballcritic.com/james-justin/profile/97127,https://www.footballcritic.com/leicester-city-fc/squad/489,https://www.footballcritic.com/england/area-info/68,14,Justin,Full back,3,D&nbsp;(LR),0.0,0.0,0.0,0.0,0.09,1.0,0.09,0.09,8.33,1,50.0,40.0,56.0,0.0,0.0,J. Justin
22,68.0,Daniel James,Wales,https://www.sportsbase.io/images/people/99754.png,Man Utd,https://www.sportsbase.io/images/clubs/475.png,35.71,Manchester United FC,England,GB,AM (LR),Daniel James,2291,4,0,3,6,11,33,26,7,2291.0,0.0,0.0,45.37,0.08,3.69,,3.77,0.0,1.14,2.16,0.55,0.32,0.23,1.65,0.78,1.14,13.52,13.67,0.4,0,0,27.19,79.34,1.06,0.0,6.3,0.0,1.0,W1,https://www.footballcritic.com/daniel-james/profile/99754,https://www.footballcritic.com/manchester-united-fc/squad/475,https://www.footballcritic.com/wales/area-info/209,29,James,Winger,7,AM&nbsp;(LR),0.12,0.12,47.62,7.14,0.23,9.0,0.35,0.35,33.33,6,41.0,21.0,45.0,2.0,1.0,D. James
23,,Jack Simpson,England,https://www.sportsbase.io/images/people/103621.png,Bournemouth,https://www.sportsbase.io/images/clubs/2169.png,0.0,AFC Bournemouth,England,GB,D (C),Simpson,238,0,0,0,0,0,4,1,3,238.0,0.0,0.0,53.32,0.0,6.8,,0.0,0.0,2.27,0.38,0.38,0.76,4.91,0.38,0.0,5.67,5.67,14.0,0.38,1,0,34.79,68.48,1.13,0.0,5.7,0.0,0.0,GB,https://www.footballcritic.com/jack-simpson/profile/103621,https://www.footballcritic.com/afc-bournemouth/squad/2169,https://www.footballcritic.com/england/area-info/68,6,Simpson,Defender,2,D&nbsp;(C),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.0,67.0,52.0,0.0,0.0,J. Simpson
22,,Keinan Davis,England,https://www.sportsbase.io/images/people/105213.png,Aston Villa,https://www.sportsbase.io/images/clubs/461.png,0.0,Aston Villa FC,England,GB,S (C),Davis,538,0,0,0,0,4,18,4,14,538.0,0.0,0.0,40.65,0.5,2.67,,0.17,0.0,1.17,1.84,2.01,0.0,0.5,2.84,0.84,0.33,11.55,13.21,0.33,0,0,22.58,74.07,2.01,0.0,5.7,0.0,0.0,GB,https://www.footballcritic.com/keinan-davis/profile/105213,https://www.footballcritic.com/aston-villa-fc/squad/461,https://www.footballcritic.com/england/area-info/68,7,Davis,Striker,8,S&nbsp;(C),0.0,0.0,29.41,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,35.0,38.0,0.0,0.0,K. Davis
22,67.0,Hamza Choudhury,England,https://www.sportsbase.io/images/people/110159.png,Leicester City,https://www.sportsbase.io/images/clubs/489.png,14.29,Leicester City FC,England,GB,"M,<BR />DM (C)",Choudhury,889,3,0,1,1,7,20,10,10,888.0,0.0,0.0,64.26,0.0,5.27,,0.41,0.0,1.22,0.71,1.22,2.74,1.22,0.71,0.21,3.55,10.44,9.53,0.31,0,0,49.97,86.41,0.41,0.0,6.4,0.0,0.0,GB,https://www.footballcritic.com/hamza-choudhury/profile/110159,https://www.footballcritic.com/leicester-city-fc/squad/489,https://www.footballcritic.com/england/area-info/68,12,Choudhury,Midfielder,5,"M,&nbsp;DM&nbsp;(C)",0.1,0.1,28.57,14.29,0.1,2.0,0.21,0.21,16.67,0,50.0,53.0,42.0,0.0,1.0,H. Choudhury
21,,Mark Travers,Republic of Ireland,https://www.footballcritic.com/images/no_player4.png,Bournemouth,https://www.sportsbase.io/images/clubs/2169.png,,AFC Bournemouth,England,GB,GK,Travers,90,0,0,0,0,0,1,1,0,90.0,0.0,0.0,34.0,0.0,7.0,,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,2.0,10.0,0.0,1,0,26.0,61.54,0.0,0.0,4.9,0.0,0.0,IE,https://www.footballcritic.com/mark-travers/profile/112383,https://www.footballcritic.com/afc-bournemouth/squad/2169,https://www.footballcritic.com/republic-of-ireland/area-info/98,3,Travers,Goalkeeper,1,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,M. Travers
21,68.0,Ruben Vinagre,Portugal,https://www.sportsbase.io/images/people/113126.png,Wolves,https://www.sportsbase.io/images/clubs/459.png,0.0,Wolverhampton Wanderers FC,England,GB,"M,<BR />D (L)",Vinagre,644,1,0,0,0,4,16,6,10,644.0,0.0,0.0,70.86,0.0,6.29,,4.19,0.0,0.84,1.12,0.98,1.12,2.1,0.7,0.0,4.33,7.83,19.7,0.14,0,0,34.24,76.73,2.8,0.0,6.4,0.0,0.0,PT,https://www.footballcritic.com/ruben-vinagre/profile/113126,https://www.footballcritic.com/wolverhampton-wanderers-fc/squad/459,https://www.footballcritic.com/portugal/area-info/156,6,Vinagre,Midfielder,5,"M,&nbsp;D&nbsp;(L)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,52.0,40.0,51.0,0.0,0.0,R. Vinagre
21,58.0,Gedson,Portugal,https://www.sportsbase.io/images/people/113128.png,Tottenham,https://www.sportsbase.io/images/clubs/472.png,,Tottenham Hotspur FC,England,GB,M (CR),Gedson,61,0,0,0,0,3,7,0,7,,0.0,0.0,,,,,,,,,,,,,,,,,,0,0,,,,0.0,6.0,0.0,0.0,PT,https://www.footballcritic.com/gedson/profile/113128,https://www.footballcritic.com/tottenham-hotspur-fc/squad/472,https://www.footballcritic.com/portugal/area-info/156,0,Carvalho Fernandes,Midfielder,5,M&nbsp;(CR),,,,,,,,,,0,,,,0.0,0.0,
20,,Quina,Portugal,https://www.sportsbase.io/images/people/113130.png,Watford,https://www.sportsbase.io/images/clubs/511.png,,Watford FC,England,GB,"M,<BR />AM (C)",Quina,18,0,0,0,0,1,4,0,4,,0.0,0.0,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0,0.0,PT,https://www.footballcritic.com/quina/profile/113130,https://www.footballcritic.com/watford-fc/squad/511,https://www.footballcritic.com/portugal/area-info/156,0,Quina,Midfielder,5,"M,&nbsp;AM&nbsp;(C)",,,,,,,,,,0,,,,0.0,0.0,
23,70.0,Kyle Walker-Peters,England,https://www.sportsbase.io/images/people/114027.png,Southampton,https://www.sportsbase.io/images/clubs/506.png,0.0,Southampton FC,England,GB,D (RL),Walker-Peters,943,1,0,0,0,3,13,10,3,945.0,0.0,0.0,79.15,0.19,7.05,,1.91,0.0,1.14,2.48,0.67,1.43,1.62,0.29,0.0,4.47,14.57,16.86,0.19,0,1,50.95,80.19,2.1,0.0,6.5,0.0,0.0,GB,https://www.footballcritic.com/kyle-walker-peters/profile/114027,https://www.footballcritic.com/southampton-fc/squad/506,https://www.footballcritic.com/england/area-info/68,12,Walker-Peters,Full back,3,D&nbsp;(RL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,65.0,35.0,59.0,0.0,0.0,K. Walker-Peters
20,,Tahith Chong,Netherlands,https://www.sportsbase.io/images/people/114508.png,Man Utd,https://www.sportsbase.io/images/clubs/475.png,,Manchester United FC,England,GB,"AM,<BR />W (L)",Chong,34,0,0,0,0,2,3,0,3,,0.0,0.0,,,,,,,,,,,,,,,,,,0,0,,,,0.0,5.8,0.0,0.0,NL,https://www.footballcritic.com/tahith-chong/profile/114508,https://www.footballcritic.com/manchester-united-fc/squad/475,https://www.footballcritic.com/netherlands/area-info/138,0,Chong,Winger,7,"AM,&nbsp;W&nbsp;(L)",,,,,,,,,,0,,,,0.0,0.0,T. Chong
23,65.0,David Brooks,Wales,https://www.sportsbase.io/images/people/114652.png,Bournemouth,https://www.sportsbase.io/images/clubs/2169.png,33.33,AFC Bournemouth,England,GB,"M (R),<BR />AM (C)",Brooks,513,1,0,1,0,1,9,8,1,511.0,0.0,0.0,43.86,0.0,2.29,,4.23,0.0,2.12,1.05,0.7,0.53,0.18,1.05,0.35,1.23,13.56,15.5,0.53,0,0,26.78,73.03,2.12,0.0,5.8,0.0,0.0,W1,https://www.footballcritic.com/david-brooks/profile/114652,https://www.footballcritic.com/afc-bournemouth/squad/2169,https://www.footballcritic.com/wales/area-info/209,12,Brooks,Midfielder,5,"M&nbsp;(R),&nbsp;AM&nbsp;(C)",0.18,0.18,33.33,16.67,0.0,1.0,0.18,0.18,14.29,1,100.0,0.0,37.0,0.0,1.0,D. Brooks
21,,Japhet Tanganga,England,https://www.sportsbase.io/images/people/114835.png,Tottenham,https://www.sportsbase.io/images/clubs/472.png,0.0,Tottenham Hotspur FC,England,GB,D (CR),Tanganga,526,1,0,0,0,2,6,6,0,526.0,0.0,0.0,59.2,0.0,4.62,,0.34,0.0,1.2,0.68,1.37,1.88,5.13,0.51,0.17,2.39,4.79,10.95,0.17,1,1,34.56,81.19,1.03,0.0,6.4,0.0,0.0,GB,https://www.footballcritic.com/japhet-tanganga/profile/114835,https://www.footballcritic.com/tottenham-hotspur-fc/squad/472,https://www.footballcritic.com/england/area-info/68,7,Tanganga,Defender,2,D&nbsp;(CR),0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0,47.0,62.0,59.0,0.0,0.0,J. Tanganga
20,63.0,Ryan Sessegnon,England,https://www.sportsbase.io/images/people/114841.png,Tottenham,https://www.sportsbase.io/images/clubs/472.png,0.0,Tottenham Hotspur FC,England,GB,"W,<BR />AM (L)",Sessegnon,341,0,0,0,0,1,6,4,2,341.0,0.0,0.0,63.6,0.53,4.75,,3.43,0.0,1.32,0.53,1.05,0.26,2.64,0.26,0.0,2.91,15.05,17.15,0.26,0,0,41.97,77.99,1.05,0.0,6.1,0.0,0.0,GB,https://www.footballcritic.com/ryan-sessegnon/profile/114841,https://www.footballcritic.com/tottenham-hotspur-fc/squad/472,https://www.footballcritic.com/england/area-info/68,5,Sessegnon,Winger,7,"W,&nbsp;AM&nbsp;(L)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66.0,54.0,55.0,0.0,0.0,R. Sessegnon
21,82.0,Declan Rice,England,https://www.sportsbase.io/images/people/114977.png,West Ham,https://www.sportsbase.io/images/clubs/496.png,5.26,West Ham United FC,England,GB,"DM,<BR />M (C)",Rice,3420,6,0,1,3,7,38,38,0,3420.0,0.0,0.0,58.55,0.05,8.18,,0.68,0.0,1.63,0.18,1.08,2.05,1.31,0.82,0.23,5.63,10.63,8.6,0.21,0,0,44.92,85.71,1.31,3.0,6.9,0.0,0.0,GB,https://www.footballcritic.com/declan-rice/profile/114977,https://www.footballcritic.com/west-ham-united-fc/squad/496,https://www.footballcritic.com/england/area-info/68,62,Rice,Defensive midfielder,4,"DM,&nbsp;M&nbsp;(C)",0.03,0.03,29.03,3.23,0.08,4.0,0.11,0.11,10.53,0,54.0,61.0,57.0,1.0,0.0,D. Rice
21,61.0,Yan Valery,France,https://www.sportsbase.io/images/people/115378.png,Southampton,https://www.sportsbase.io/images/clubs/506.png,0.0,Southampton FC,England,GB,"D,<BR />M (R)",Valery,784,1,0,0,0,2,11,10,1,783.0,0.0,0.0,56.21,0.34,5.18,,1.38,0.0,2.3,0.92,0.8,1.38,3.33,0.34,0.23,4.72,8.51,20.92,0.12,2,0,25.52,56.76,1.49,0.0,5.9,0.0,0.0,FR,https://www.footballcritic.com/yan-valery/profile/115378,https://www.footballcritic.com/southampton-fc/squad/506,https://www.footballcritic.com/france/area-info/76,20,Valery,Full back,3,"D,&nbsp;M&nbsp;(R)",0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,2,42.0,56.0,49.0,0.0,0.0,Y. Valery
